id,ancien_nom,nouveau_nom,categorie,image
cat-4167,BDnrzf 740,BDnrzf 740 — Voitures pilotes deuxime classe / fourgon — Logo DB AG [DB_BDnrzf740_SLOK],wagon,img/catalog/DB/V_N/DB_BDnrzf740_SLOK_R.gif
cat-4168,BDnrzf 740,BDnrzf 740 — Voitures pilotes deuxime classe / fourgon — Deuxime livre… [DB_BDnrzf740_SLBB],wagon,img/catalog/DB/V_N/DB_BDnrzf740_SLBB_R.gif
cat-4169,BDnrzf 740,BDnrzf 740 — Voitures pilotes deuxime classe / fourgon — Logo DB AG [DB_BDnrzf740_SLBBK],wagon,img/catalog/DB/V_N/DB_BDnrzf740_SLBBK_R.gif
cat-4170,BDnrzf 740,BDnrzf 740 — Voitures pilotes deuxime classe / fourgon — Livre spcifique bleu-beige…,wagon,img/catalog/DB/V_N/DB_BDnrzf740_Karls_R.gif
cat-4171,BDnrzf 740.3,"BDnrzf 740.3 — Voitures pilotes deuxime classe / fourgon — Exemplaire unique, avec…",wagon,img/catalog/DB/V_N/DB_BDnrzf740_3_SL1_R.gif
cat-4172,BDnrzf 740.3,BDnrzf 740.3 — Voitures pilotes deuxime classe / fourgon — Deuxime livre…,wagon,img/catalog/DB/V_N/DB_BDnrzf740_3_SL2_R.gif
cat-4176,ABnrzb 772,"ABnrzb 772 — Mixte premire / deuxime classe — Amnagement initial, avec caf",wagon,img/catalog/DB/V_N/DB_ABnrzb772_Cafe_CB_R.gif
cat-4177,ABnrzb 772,ABnrzb 772 — Mixte premire / deuxime classe — Caf supprim,wagon,img/catalog/DB/V_N/DB_ABnrzb772_CB_R.gif
cat-4178,ABnrzb 772,ABnrzb 772 — Mixte premire / deuxime classe — Logo DB AG,wagon,img/catalog/DB/V_N/DB_ABnrzb772_CBK_R.gif
cat-4179,Bnrzb 778,Bnrzb 778 — Deuxime classe,wagon,img/catalog/DB/V_N/DB_Bnrzb778_CB.gif
cat-4180,Bnrzb 778,Bnrzb 778 — Deuxime classe — Logo DB AG,wagon,img/catalog/DB/V_N/DB_Bnrzb778_CBK.gif
cat-4181,BDnrzf 784,BDnrzf 784 — Voitures pilotes deuxime classe fourgon,wagon,img/catalog/DB/V_N/DB_BDnrzf784_CB_R.gif
cat-4182,BDnrzf 784,BDnrzf 784 — Voitures pilotes deuxime classe fourgon — Logo DB AG,wagon,img/catalog/DB/V_N/DB_BDnrzf784_CBK_R.gif
cat-4184,ABnrz 401,ABnrz 401 — Mixte premire / deuxime classe — Voitures de la 2me ligne City Bahn…,wagon,img/catalog/DB/V/DB_ABnrz401_RB_R.gif
cat-4185,ABnrz 401,ABnrz 401 — Mixte premire / deuxime classe — Nouvelle modification (1 fentre sur 2…,wagon,img/catalog/DB/V/DB_ABnrz401_VRR_R.gif
cat-4186,ABn 402,ABn 402 — Mixte premire / deuxime classe — Voitures de la 1re ligne RB allemange…,wagon,img/catalog/DB/V/DB_ABn402_RB.gif
cat-4187,ABn 402,ABn 402 — Mixte premire / deuxime classe — Logo DB AG,wagon,img/catalog/DB/V/DB_ABn402_RBK_R.gif
cat-4188,ABn 402,ABn 402 — Mixte premire / deuxime classe — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_ABn402_VR.gif
cat-4189,ABn 402,ABn 402 — Mixte premire / deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_ABn402_VRR2_R.gif
cat-4190,ABnrz 403,ABnrz 403 — Mixte premire / deuxime classe — Modernisation plus pousse…,wagon,img/catalog/DB/V/DB_ABnrz403_RB_R.gif
cat-4191,ABnrz 403,ABnrz 403 — Mixte premire / deuxime classe — Logo DB AG,wagon,img/catalog/DB/V/DB_ABnrz403_RBK.gif
cat-4192,ABn 404,ABn 404 — Mixte premire / deuxime classe — Voitures avec modernisation standard…,wagon,img/catalog/DB/V/DB_ABn404_RBK_R.gif
cat-4193,ABn 404,ABn 404 — Mixte premire / deuxime classe — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_ABn404_VRR_R.gif
cat-4194,ABn 404,ABn 404 — Mixte premire / deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_ABn404_VRR2_R.gif
cat-4196,ABnrz 417.4,ABnrz 417.4 — Mixte premire / deuxime classe — Modernisation complte par OFV d'ABn…,wagon,img/catalog/DB/V/DB_ABn417_4_VRR_R.gif
cat-4197,ABnrz 417.4,"ABnrz 417.4 — Mixte premire / deuxime classe — Pour certaines voitures, livre rouge…",wagon,img/catalog/DB/V/DB_ABn417_4_VRRsbj_R.gif
cat-4198,ABnrz 417.6,ABnrz 417.6 — Mixte premire / deuxime classe — Modernisation complte par VIS…,wagon,img/catalog/DB/V/DB_ABnrz417_6_VRR_R.gif
cat-4199,ABnrz 417.6,ABnrz 417.6 — Mixte premire / deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V_N/DB_ABnrz417_6_VRR2_R.gif
cat-4200,ABnrz 418,ABnrz 418 — Mixte premire / deuxime classe — Modernisation complte : nouvel…,wagon,img/catalog/DB/V/DB_ABnrz418_RBK_R.gif
cat-4201,ABnrz 418,ABnrz 418 — Mixte premire / deuxime classe — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_ABnrz418_VR_R.gif
cat-4202,ABnrz 418,ABnrz 418 — Mixte premire / deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_ABnrz418_VRR2_R.gif
cat-4204,ABnrz 418.5,ABnrz 418.5 — Mixte premire / deuxime classe — 1 prototype transform avec portes…,wagon,img/catalog/DB/V/DB_ABnrz418_5_RBK_R.gif
cat-4205,ABnrz 418.5,ABnrz 418.5 — Mixte premire / deuxime classe — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_ABnrz418_5_VRR_R.gif
cat-4206,ABnrz 418.5,ABnrz 418.5 — Mixte premire / deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V_N/DB_ABnrz418_5_VRR2_R.gif
cat-4207,ABn 419,ABn 419 — Mixte premire / deuxime classe — Modernisation complte par OFV de 16 ex…,wagon,img/catalog/DB/V/DB_ABn419_VRR_R.gif
cat-4208,ABn 419,ABn 419 — Mixte premire / deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_ABn419_VRR2_R.gif
cat-4209,Bn 432,"Bn 432 — Deuxime classe — Modernisation lgre, avec conservation de l'amnagement…",wagon,img/catalog/DB/V/DB_Bn432_RB.gif
cat-4210,Bn 432,Bn 432 — Deuxime classe — Logo DB AG,wagon,img/catalog/DB/V/DB_Bn432_RBK.gif
cat-4211,Bn 432,Bn 432 — Deuxime classe — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_Bn432_VR.gif
cat-4212,Bnrz 436.4,"Bnrz 436.4 — Deuxime classe — Voitures avec modernisation standard ""Hannovre""",wagon,img/catalog/DB/V/DB_Bnrz436_4_VRR_R.gif
cat-4213,Bnrz 436.4,Bnrz 436.4 — Deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_Bnrz436_4_VRR_R.gif
cat-4214,Bn 440,"Bn 440 — Deuxime classe — Modernisation complte : nouvel amnagement intrieur, 1…",wagon,img/catalog/DB/V/DB_Bn440_RB.gif
cat-4215,Bn 440,Bn 440 — Deuxime classe — Logo DB AG,wagon,img/catalog/DB/V/DB_Bn440_RBK.gif
cat-4216,Bn 440,Bn 440 — Deuxime classe — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_Bn440_VR.gif
cat-4217,Bn 440,Bn 440 — Deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_Bn440_VRR2.gif
cat-4218,Bn 448.4,Bn 448.4 — Deuxime classe — 1 WC chimique de grande taille,wagon,img/catalog/DB/V/DB_Bn448_4_VRR_R.gif
cat-4219,Bn 448.4,Bn 448.4 — Deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_Bn448_4_VRR2_R.gif
cat-4220,Bnrz 451.9,Bnrz 451.9 — Deuxime classe — Avec compartiment pour vlos,wagon,img/catalog/DB/V/DB_Bnrz451_9_VRR_R.gif
cat-4221,Bnrz 451.9,Bnrz 451.9 — Deuxime classe — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_Bnrz451_9_VRR2_R.gif
cat-4222,Bnrz 451.9,Bnrz 451.9 — Deuxime classe — Avec portes louvoyantes coulissantes pour au moins un…,wagon,img/catalog/DB/V/DB_Bnrz451_9T_VRR2_R.gif
cat-4223,Bn 452,Bn 452 — Deuxime classe — Modernisation complte partir des Bnrz 728 toit…,wagon,img/catalog/DB/V/DB_Bnrz452_RBK.gif
cat-4224,Bn 452,Bn 452 — Deuxime classe — Livre rouge trafic rgionale sans bande jaune,wagon,img/catalog/DB/V/DB_Bnrz452_VR.gif
cat-4225,Bnrz 452.9,"Bnrz 452.9 — Deuxime classe — Toit vertical, compartiment pour vlos",wagon,img/catalog/DB/V/DB_Bnrz452_9_VRR2_R.gif
cat-4226,Bnrz 452.9,Bnrz 452.9 — Deuxime classe — Au moins une Bnrz 452.9 a t quipe de portes…,wagon,img/catalog/DB/V_N/DB_Bnrz452_9T_VRR_R.gif
cat-4229,BDnrzf 461,BDnrzf 461 — Mixte 2me classe / fourgon — Ex-City Bahn Stade,wagon,img/catalog/DB/V/DB_BDnrzf461_RB_R.gif
cat-4230,BDnrzf 461,BDnrzf 461 — Mixte 2me classe / fourgon — Logo DB AG,wagon,img/catalog/DB/V/DB_BDnrzf461_RBK_R.gif
cat-4232,BDnrzf 463,BDnrzf 463 — Mixte 2me classe / fourgon — Logo REGIO DB [DB_BDnrzf463_GT_VRR2G],wagon,img/catalog/DB/V_N/DB_BDnrzf463_GT_VRR2G_R.gif
cat-4233,BDnrzf 463,"BDnrzf 463 — Mixte 2me classe / fourgon — Livre rouge trafic rgionale, avec portes…",wagon,img/catalog/DB/V_N/DB_BDnrzf463_GT_VRRR_R.gif
cat-4234,BDnrzf 463,BDnrzf 463 — Mixte 2me classe / fourgon — Logo REGIO DB [DB_BDnrzf463_GT_VRR2R],wagon,img/catalog/DB/V_N/DB_BDnrzf463_GT_VRR2R_R.gif
cat-4235,BDnrzf 463,"BDnrzf 463 — Mixte 2me classe / fourgon — Modernisation lgre, avec conservation de…",wagon,img/catalog/DB/V/DB_BDnrzf463_RBK_R.gif
cat-4236,BDnrzf 463,BDnrzf 463 — Mixte 2me classe / fourgon — Livre rouge trafic rgionale,wagon,img/catalog/DB/V_N/DB_BDnrzf463_VRR_R.gif
cat-4237,BDnrzf 463,BDnrzf 463 — Mixte 2me classe / fourgon — Nouveau logo REGIO DB,wagon,img/catalog/DB/V_N/DB_BDnrzf463_VRR2_R.gif
cat-4238,BDnrzf 463.1,BDnrzf 463.1 — Mixte 2me classe / fourgon — Nouvelle modernisation de BDnrzf 463…,wagon,img/catalog/DB/V_N/DB_BDnrzf463_1_VRR_R.gif
cat-4239,BDnrzf 463.1,BDnrzf 463.1 — Mixte 2me classe / fourgon — Nouveau logo REGIO DB,wagon,img/catalog/DB/V_N/DB_BDnrzf463_1_VRR2_R.gif
cat-4240,BDnrzf 464,BDnrzf 464 — Mixte 2me classe / fourgon — Modernisation complte : nouvel amnagement…,wagon,img/catalog/DB/V/DB_BDnrzf464_RB_R.gif
cat-4241,BDnrzf 464,BDnrzf 464 — Mixte 2me classe / fourgon — Logo DB AG,wagon,img/catalog/DB/V/DB_BDnrzf464_RBK_R.gif
cat-4242,BDnrzf 464,BDnrzf 464 — Mixte 2me classe / fourgon — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_BDnrzf464_VR_R.gif
cat-4243,BDnrzf 464,BDnrzf 464 — Mixte 2me classe / fourgon — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_BDnrzf464_VRR2_R.gif
cat-4245,BDnrzf 477.2,BDnrzf 477.2 — Mixte 2me classe / fourgon — Modernisation complte : nouvel amnagement…,wagon,img/catalog/DB/V/DB_BDnrzf477_2_RBK_R.gif
cat-4246,BDnrzf 477.2,BDnrzf 477.2 — Mixte 2me classe / fourgon — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_BDnrzf477_2_VR_R.gif
cat-4247,BDnrzf 477.2,BDnrzf 477.2 — Mixte 2me classe / fourgon — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_BDnrzf477_2_VRR2_R.gif
cat-4248,Bndzf 479,Bndzf 479 — Mixte 2me classe / fourgon — Modernisation OFV d'ex BDn 742 avec…,wagon,img/catalog/DB/V/DB_Bndzf479_RBK_R.gif
cat-4249,Bndzf 479,Bndzf 479 — Mixte 2me classe / fourgon — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_Bndzf479_VRR_R.gif
cat-4250,Bndzf 479,Bndzf 479 — Mixte 2me classe / fourgon — Nouveau logo REGIO DB,wagon,img/catalog/DB/V/DB_Bndzf479_VRR2_R.gif
cat-4252,"Bnrbdzf 480.1, 3 et 4","Bnrbdzf 480.1, 3 et 4 — Mixte 2me classe / fourgon — Voitures de srie, avec portes louvoyantes…",wagon,img/catalog/DB/V_N/DB_Bnrbdzf480_1_VRR_R.gif
cat-4253,"Bnrbdzf 480.1, 3 et 4","Bnrbdzf 480.1, 3 et 4 — Mixte 2me classe / fourgon — Nouveau logo REGIO DB",wagon,img/catalog/DB/V_N/DB_Bnrbdzf480_1_VRR2_R.gif
cat-4254,"Bnrbdzf 480.1, 3 et 4","Bnrbdzf 480.1, 3 et 4 — Mixte 2me classe / fourgon — Livre alternative avec bas de portes gris",wagon,img/catalog/DB/V_N/DB_Bnrbdzf480_1_VRR2b_R.gif
cat-4255,Bnrbdzf 480.2,Bnrbdzf 480.2 — Mixte 2me classe / fourgon — Avec distributeur de boissons et portes…,wagon,img/catalog/DB/V_N/DB_Bnrbdzf480_2_VRR2_R.gif
cat-4256,Bndzf 481,Bndzf 481 — Mixte 2me classe / fourgon — Transformation en voitures pilotes avec…,wagon,img/catalog/DB/V/DB_Bndzf481_RBK_R.gif
cat-4257,Bndzf 481,Bndzf 481 — Mixte 2me classe / fourgon — Livre rouge trafic rgionale,wagon,img/catalog/DB/V/DB_Bndzf481_VRR_R.gif
cat-4258,Bnrbdzf 483.2,Bnrbdzf 483.2 — Mixte 2me classe / fourgon — Avec distributeur de boissons et portes…,wagon,img/catalog/DB/V_N/DB_Bnrbdzf483_2_VRR_R.gif
cat-4259,Bnrbdzf 483.2,Bnrbdzf 483.2 — Mixte 2me classe / fourgon — Nouveau logo REGIO DB,wagon,img/catalog/DB/V_N/DB_Bnrbdzf483_2_VRR2_R.gif
cat-4261,ADmh 101,ADmh 101 — ADmh 101 (ex AD4m-62 et 63) — Premire srie,wagon,img/catalog/DB/V/DB_ADm101_1S_TEE_R.gif
cat-4263,ADmh 101,ADmh 101 — ADmh 101 (ex AD4m-62 et 63) — Deuxime srie,wagon,img/catalog/DB/V/DB_ADm101_2S_TEE_R.gif
cat-4264,Av4m-62,"Av4m-62 — Avmh/Avmz 111 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Av4um62_RG1]",wagon,img/catalog/DB/V/DB_Av4um62_RG1_R.gif
cat-4265,Av4m-62,"Av4m-62 — Avmh/Avmz 111 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Av4um62_TEE]",wagon,img/catalog/DB/V/DB_Av4um62_TEE_R.gif
cat-4266,Avmh/Avmz 111,"Avmh/Avmz 111 — Avmh/Avmz 111 des premires sries, avec toit arrondi aux extrmits (ex…",wagon,img/catalog/DB/V/DB_Avmz111_TEE_R.gif
cat-4267,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Avmz111_TEE2]",wagon,img/catalog/DB/V/DB_Avmz111_TEE2_R.gif
cat-4268,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Avmz111_IC]",wagon,img/catalog/DB/V/DB_Avmz111_IC_R.gif
cat-4269,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Avmz111_ICK]",wagon,img/catalog/DB/V/DB_Avmz111_ICK_R.gif
cat-4270,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Avmz111_ICE]",wagon,img/catalog/DB/V/DB_Avmz111_ICE_R.gif
cat-4271,Avmh/Avmz 111,"Avmh/Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits…",wagon,img/catalog/DB/V/DB_Avmz111_SD_TEE_R.gif
cat-4272,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_TEE2]",wagon,img/catalog/DB/V/DB_Avmz111_SD_TEE2_R.gif
cat-4273,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_TEEK]",wagon,img/catalog/DB/V/DB_Avmz111_SD_TEEK_R.gif
cat-4274,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_IC]",wagon,img/catalog/DB/V/DB_Avmz111_SD_IC_R.gif
cat-4275,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_ICK]",wagon,img/catalog/DB/V/DB_Avmz111_SD_ICK_R.gif
cat-4276,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_VRF]",wagon,img/catalog/DB/V/DB_Avmz111_SD_VRF_R.gif
cat-4277,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_VRAZ]",wagon,img/catalog/DB/V/DB_Avmz111_SD_VRAZ_R.gif
cat-4278,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_ICE]",wagon,img/catalog/DB/V/DB_Avmz111_SD_ICE_R.gif
cat-4279,Avmz 111,"Avmz 111 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz111_SD_BWX]",wagon,img/catalog/DB/V/DB_Avmz111_SD_BWX_R.gif
cat-4280,Avmz 109,"Avmz 109 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz109_ICE]",wagon,img/catalog/DB/V/DB_Avmz109_ICE_R.gif
cat-4281,Avmz 109,"Avmz 109 — Avmh/Avmz 111 des sries suivantes, avec toit vertical aux extrmits… [DB_Avmz109_ICEb]",wagon,img/catalog/DB/V/DB_Avmz109_ICEb_R.gif
cat-4283,Avmh/Avmz 111,Avmh/Avmz 111 — Avmh/Avmz 111 avec toit vertical aux extrmits et portes… [DB_Avmz111_SDW_TEE],wagon,img/catalog/DB/V/DB_Avmz111_SDW_TEE_R.gif
cat-4284,Avmh/Avmz 111,Avmh/Avmz 111 — Avmh/Avmz 111 avec toit vertical aux extrmits et portes… [DB_Avmz111_SDW_TEE2],wagon,img/catalog/DB/V/DB_Avmz111_SDW_TEE2_R.gif
cat-4285,Avmh/Avmz 111,Avmh/Avmz 111 — Avmh/Avmz 111 avec toit vertical aux extrmits et portes… [DB_Avmz111_SDW_TEE2RG],wagon,img/catalog/DB/V/DB_Avmz111_SDW_TEE2RG_R.gif
cat-4286,Avmz 111,Avmz 111 — Avmh/Avmz 111 avec toit vertical aux extrmits et portes…,wagon,img/catalog/DB/V/DB_Avmz111_SDW_ICK_R.gif
cat-4287,Ap4m-62,"Ap4m-62 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Ap4um62_RG1]",wagon,img/catalog/DB/V/DB_Ap4um62_RG1_R.gif
cat-4288,Ap4m-62,"Ap4m-62 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Ap4um62_TEE]",wagon,img/catalog/DB/V/DB_Ap4um62_TEE_R.gif
cat-4289,Apmh/Apmz 121,"Apmh/Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex…",wagon,img/catalog/DB/V/DB_Apmz121_TEE_R.gif
cat-4290,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Apmz121_TEE2]",wagon,img/catalog/DB/V/DB_Apmz121_TEE2_R.gif
cat-4291,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Apmz121_TEEK]",wagon,img/catalog/DB/V/DB_Apmz121_TEEK_R.gif
cat-4292,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Apmz121_IC]",wagon,img/catalog/DB/V/DB_Apmz121_IC_R.gif
cat-4293,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Apmz121_ICK]",wagon,img/catalog/DB/V/DB_Apmz121_ICK_R.gif
cat-4294,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Apmz121_ICK2]",wagon,img/catalog/DB/V/DB_Apmz121_ICK2_L.gif
cat-4295,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Apmz121_VRF]",wagon,img/catalog/DB/V/DB_Apmz121_VRF_R.gif
cat-4296,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des premires sries, avec toit arrondi aux extrmits (ex… [DB_Apmz121_ICE]",wagon,img/catalog/DB/V/DB_Apmz121_ICE_R.gif
cat-4297,Apmh/Apmz 121,"Apmh/Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits…",wagon,img/catalog/DB/V/DB_Apmz121_SD_TEE_R.gif
cat-4298,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits… [DB_Apmz121_SD_TEE2]",wagon,img/catalog/DB/V/DB_Apmz121_SD_TEE2_R.gif
cat-4299,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits… [DB_Apmz121_SD_IC]",wagon,img/catalog/DB/V/DB_Apmz121_SD_IC_R.gif
cat-4300,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits… [DB_Apmz121_SD_IC2]",wagon,img/catalog/DB/V/DB_Apmz121_SD_IC2_L.gif
cat-4301,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits… [DB_Apmz121_SD_ICK]",wagon,img/catalog/DB/V/DB_Apmz121_SD_ICK_R.gif
cat-4302,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits… [DB_Apmz121_SD_ICK2]",wagon,img/catalog/DB/V/DB_Apmz121_SD_ICK2_L.gif
cat-4303,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits… [DB_Apmz121_SD_VRF]",wagon,img/catalog/DB/V/DB_Apmz121_SD_VRF_R.gif
cat-4304,Apmz 121,"Apmz 121 — Apmh/Apmz 121 des sries suivantes, avec toit vertical aux extrmits… [DB_Apmz121_SD_ICE]",wagon,img/catalog/DB/V/DB_Apmz121_SD_ICE_R.gif
cat-4306,Apmz 122,Apmz 122 — Apmz 122 et versions drives — Livre TEE,wagon,img/catalog/DB/V/DB_Apmz122_TEE_R.gif
cat-4307,Apmz 122,"Apmz 122 — Apmz 122 et versions drives — Deuxime version de la livre TEE, avec…",wagon,img/catalog/DB/V/DB_Apmz122_TEE2_R.gif
cat-4308,Apmz 122,Apmz 122 — Apmz 122 et versions drives — Voitures spcialises au Rheingold de 1983…,wagon,img/catalog/DB/V/DB_Apmz122_TEE2RG_R.gif
cat-4309,Apmz 117,Apmz 117 — Apmz 122 et versions drives — Modernisation partir de 1988 en Apmz 117…,wagon,img/catalog/DB/V/DB_Apmz117_IC_R.gif
cat-4310,Apmz 117,Apmz 117 — Apmz 122 et versions drives — Logo DB AG,wagon,img/catalog/DB/V/DB_Apmz117_ICK_R.gif
cat-4311,Apmz 117,Apmz 117 — Apmz 122 et versions drives — Livre rouge trafic grandes lignes,wagon,img/catalog/DB/V/DB_Apmz117_VRF_R.gif
cat-4312,Apmz 117,Apmz 117 — Apmz 122 et versions drives — Livre ICE,wagon,img/catalog/DB/V/DB_Apmz117_ICE_R.gif
cat-4313,Apmz 127,Apmz 127 — Apmz 122 et versions drives — Nouveau changement de numro de srie en…,wagon,img/catalog/DB/V/DB_Apmz127_ICE_R.gif
cat-4314,Apmz 127,"Apmz 127 — Apmz 122 et versions drives — Dernire version de livre, avec…",wagon,img/catalog/DB/V/DB_Apmz127_ICEb_R.gif
cat-4317,WRmh 131,WRmh 131 — WRmh 131 (ex WR4m-62 et 63) — Livre TEE avec marquages Trans Europ…,wagon,img/catalog/DB/V/DB_WRmh131_TEET_R.gif
cat-4318,WRmh 131,"WRmh 131 — WRmh 131 (ex WR4m-62 et 63) — Livre TEE, marquages TEE supprims",wagon,img/catalog/DB/V/DB_WRmh131_TEE_R.gif
cat-4320,WGmh 854,WGmh 854 — WGmh 804 / 854 — Ces voitures ont t ensuite transformes en voitures…,wagon,img/catalog/DB/V/DB_WGmh854_TEE2Luna_R.gif
cat-4321,WGmh 854,"WGmh 854 — WGmh 804 / 854 — Livre IR ""Neue Bahn"", logo DB AG",wagon,img/catalog/DB/V/DB_WGmh854_IRK_R.gif
cat-4323,Hbis-tt 293,Hbis-tt 293 — A essieux — Premire gnration de couverts hauts parois coulissantes…,wagon,img/catalog/DB/W/DB_Hbistt293_DBC.gif
cat-4324,Hbis-tt 293,Hbis-tt 293 — A essieux — Livre Railion,wagon,img/catalog/DB/W/DB_Hbistt293_RN.gif
cat-4325,Hbis-tt 293,Hbis-tt 293 — A essieux — Livre rouge trafic sans logo,wagon,img/catalog/DB/W/DB_Hbistt293_VRSL.gif
cat-4326,Hbis 295,Hbis 295 — A essieux — Couvert parois coulissantes,wagon,img/catalog/DB/W/DB_Hbis295.gif
cat-4327,Hbis 295,Hbis 295 — A essieux — Parois coulissantes peintes en gris fonc,wagon,img/catalog/DB/W/DB_Hbis295_L2K.gif
cat-4331,Hbillns 302,Hbillns 302 — A essieux — Logo DB AG,wagon,img/catalog/DB/W/DB_Hbillns302_K.gif
cat-4332,Hbillns 302,Hbillns 302 — A essieux — Livre DB Cargo,wagon,img/catalog/DB/W/DB_Hbillns302_DBC.gif
cat-4334,Hbillns 302,Hbillns 302 — A essieux — Avec portes isoles,wagon,img/catalog/DB/W/DB_Hbillns302_WI_K.gif
cat-4336,Hbillns 303,"Hbillns 303 — A essieux — Couvert parois coulissantes, chassis renforc",wagon,img/catalog/DB/W/DB_Hbillns303_R.gif
cat-4337,Hbillns 303,Hbillns 303 — A essieux — Logo DB AG,wagon,img/catalog/DB/W/DB_Hbillns303_K.gif
cat-4338,Hbillns 303,Hbillns 303 — A essieux — Livre DB Cargo,wagon,img/catalog/DB/W/DB_Hbillns303_DBC.gif
cat-4339,Hbbillns 305 / Hbbis 306,"Hbbillns 305 / Hbbis 306 — A essieux — Gnration suivante, avec portes dbordantes sur le toit",wagon,img/catalog/DB/W/DB_Hbbis306.gif
cat-4340,Hbbillns 305 / Hbbis 306,"Hbbillns 305 / Hbbis 306 — A essieux — Deuxime version de la livre, avec panneaux supportant les…",wagon,img/catalog/DB/W/DB_Hbbis306_L2.gif
